item_id,nli_raw_story,nli_raw_acting,nli_raw_visuals,nli_ctr_story,nli_ctr_acting,nli_ctr_visuals,n_reviews,n_story,n_acting,n_visuals
B00116GEJS,0.7376,0.7506,0.3584,0.2893,0.1704,-0.1725,142,44,34,14
B00116GEK2,0.8599,0.9004,0.8959,0.3534,0.1772,-0.0269,270,114,80,24
B00116VG3M,0.8081,0.7193,0.459,0.3122,0.0288,-0.1329,84,62,40,8
B0011FLM00,0.3297,0.1167,0.0518,0.1751,-0.0429,-0.023,212,133,107,74
B0011G6FDI,-0.1614,-0.2407,-0.144,-0.0019,0.0236,0.0717,281,180,114,52
B0011HOEY4,0.6571,0.7882,0.7596,0.0217,0.1524,-0.0283,433,209,222,72
B0011V7PSC,0.2358,0.7286,0.3902,-0.1581,0.323,-0.1625,155,98,100,37
B00123BY6S,0.6461,0.7772,0.651,0.4346,0.2407,-0.0539,268,130,53,11
B00125WATQ,0.4395,0.5784,0.4496,0.0942,0.153,0.1587,134,65,50,48
B00127RAH6,0.4559,0.579,-0.0165,0.3254,0.2714,0.0078,303,141,66,8
B00127RAIK,0.066,0.0599,0.1343,-0.0987,-0.1254,0.0732,102,30,34,20
B00127RAJY,0.6241,0.757,0.8416,0.4708,-0.0332,-0.0459,103,33,4,4
B00128VA6C,0.7522,0.6233,0.776,0.2442,-0.015,0.0756,165,79,63,28
B0012DUT3M,-0.3427,-0.2736,-0.1824,0.0577,0.0624,0.1516,190,62,77,34
B0012E2F60,0.7523,0.8731,0.6133,0.3815,0.4392,-0.1041,70,30,26,8
B0012EM5EW,0.7737,0.7826,0.8342,0.4364,0.0406,-0.0148,96,59,26,6
B0012IWO0I,0.6436,0.5611,0.7259,0.3107,0.0207,0.1512,211,113,62,53
B0012KJ0DK,0.3421,0.3727,0.6022,0.1164,0.1236,0.1942,251,115,82,58
B0012Q732O,0.0477,-0.0835,0.5608,-0.0197,-0.1094,0.2743,383,260,176,156
B0012QCZ54,0.6778,0.5495,0.7297,0.2851,-0.0013,0.1904,131,50,32,22
B0012QCZ5O,0.1848,0.267,0.3727,0.0399,0.1147,0.0814,308,169,129,67
B0012QE4Q2,0.0544,0.2415,0.5946,-0.0318,0.0844,0.2922,401,202,198,130
B0012RLXAG,0.6824,0.3797,0.7553,0.5003,-0.1186,0.2475,394,161,57,21
B0012RWQJ8,0.4881,-0.1175,-0.8895,0.5781,0.0535,0.0613,107,19,10,2
B0012Z36FI,0.6893,0.6137,0.906,0.3762,0.1962,0.906,64,20,15,3
B0013D8LCW,0.8124,0.6724,0.9298,0.3188,-0.0335,-0.027,47,28,17,10
B0013D8M44,0.865,0.8211,0.8941,0.3151,0.3377,-0.0202,120,29,37,14
B0013FSL0C,0.4547,0.5942,0.2643,0.1804,0.1889,-0.0018,251,143,93,20
B0013FW05Y,0.0771,0.1332,0.1136,0.0621,0.1371,-0.1055,106,48,31,4
B0013FZUQA,0.0094,0.1832,0.0868,0.0307,0.1237,0.1088,225,145,103,80
B0013FZUQK,0.7397,0.7158,0.7183,0.1467,0.0465,0.0584,230,105,98,69
B0013GS3WW,0.5067,0.298,0.3318,0.2663,-0.0022,-0.0231,188,90,55,25
B0013J30YU,-0.4167,-0.3319,-0.4041,-0.0766,0.1261,0.0321,139,71,55,6
B0013J55B6,0.2058,0.347,0.3756,0.0594,0.1201,0.0897,453,227,174,111
B0013K7ZUE,0.7365,0.7139,0.6542,0.3341,0.009,0.0593,392,224,123,46
B00147AJQ8,0.2723,0.6946,0.5641,-0.0824,0.2713,0.0494,394,212,197,92
B00149JKDO,-0.1019,-0.1185,0.3456,-0.0626,-0.0126,0.2039,339,150,108,88
B0014BQR1A,0.704,0.8877,0.7438,0.0554,0.2,0.0512,137,62,56,24
B0014C2FX8,0.544,0.6363,0.1665,0.1791,0.1298,-0.0009,137,47,41,19
B0014DZ2WS,0.5166,0.3331,0.4735,0.1993,-0.1116,0.0955,131,64,37,30
B0014E29TQ,0.3433,0.2661,0.3145,0.144,0.0222,0.0872,223,122,84,44
B0014T7ETQ,0.641,0.6208,0.8015,0.332,0.0833,0.0928,134,103,56,29
B0014VPFVS,0.2316,0.3768,0.3693,-0.004,0.0514,0.0228,104,47,40,25
B00150N8EY,0.6602,-0.0284,-0.6801,0.609,-0.0953,0.154,207,94,40,8
B001589S0E,0.6431,0.7801,0.8804,0.0773,0.0982,0.1538,418,249,232,181
B0015ABRE2,0.6248,0.6494,0.2006,0.3364,0.0523,0.0214,233,120,62,22
B0015OKWKS,0.4803,0.6666,0.4553,0.0071,0.1129,-0.0629,171,127,106,22
B0015OKWL2,0.0047,0.2026,0.1028,-0.0819,0.1161,-0.0376,231,161,160,34
B0015XHP4A,0.7874,0.9121,0.917,0.3902,0.0318,0.5336,158,36,10,33
B0015XHQVC,-0.2315,-0.0342,-0.294,-0.1227,0.111,-0.0096,128,80,60,6
B001614F0S,0.1589,-0.1342,0.3018,0.1353,-0.0614,0.1101,173,103,38,60
B00164KYTG,0.3742,0.4173,0.3671,0.1652,0.1527,-0.0756,324,128,99,14
B00164KYV4,0.3184,0.4133,0.6423,0.1463,0.1307,0.4109,311,167,104,14
B001662FIW,0.5874,0.6257,-0.0228,0.197,0.1815,-0.3291,142,75,69,11
B00169E5JQ,0.7266,0.4883,0.6816,0.4028,-0.012,0.1183,95,40,10,23
B0016KHA10,0.7951,0.5993,0.1646,0.6417,0.0117,0.0452,316,117,26,7
B0016MJ6GA,0.6178,0.6328,,0.4195,-0.0162,,132,72,22,0
B0016MJ73M,0.6194,0.925,0.922,0.4331,0.4593,0.922,72,30,12,2
B0016MLIKM,0.6641,0.7142,0.6207,0.1487,0.1794,-0.0872,293,124,117,51
B0016MOV9W,-0.0627,0.1002,0.2095,-0.0025,0.1428,0.2651,118,59,51,12
B0016Q2D5M,0.4433,0.2376,0.618,0.1188,-0.0395,0.2871,438,160,115,159
B0016Q2D66,-0.2136,0.4501,0.5508,-0.2337,0.3711,0.1772,280,171,173,46
B00170LCWC,0.5301,0.2944,0.2003,0.3885,0.0859,0.0031,77,40,18,10
B00177Y9ZC,0.1747,0.0301,0.6784,0.0681,-0.0904,0.3288,413,205,159,106
B00177Y9ZW,-0.3825,-0.359,0.0701,-0.1269,0.0154,0.0734,139,69,39,12
B00177YA6U,-0.487,0.496,-0.0899,-0.4415,0.4481,0.0427,114,65,52,20
B0017ANAX6,0.1352,-0.0959,-0.0191,0.1934,0.0161,0.0326,114,61,41,12
B0017ANAZO,0.2709,0.2493,-0.1725,0.1186,0.0327,0.0927,161,86,77,12
B0017ANB08,0.4684,0.5494,0.8087,0.0937,0.0694,0.2123,192,94,67,44
B0017APPSE,0.0719,0.247,0.607,-0.027,0.0689,0.2952,365,184,179,122
B0017HRJ04,0.6878,0.7513,0.8208,-0.0216,0.179,0.4046,211,66,92,39
B0017MO10U,0.568,0.4675,0.5108,0.394,0.0328,-0.0233,223,116,43,21
B0017S66JI,0.5825,0.4639,0.4868,0.236,0.1469,0.0236,136,50,52,28
B00188M5TM,0.3503,0.601,0.5019,-0.0266,0.1735,0.1006,180,96,103,41
B00189PSQS,0.6111,0.8399,0.7156,-0.0289,0.2015,0.0586,140,90,93,33
B0018RWMNM,0.8801,0.9261,0.5836,0.2554,0.1038,-0.1924,153,83,64,21
B00198X0UO,0.7517,0.8337,0.7831,0.2371,0.0532,0.3901,151,46,19,39
B001993Y2C,0.546,0.635,0.4137,0.2944,0.0706,-0.0341,110,48,22,23
B0019CB5T8,0.4305,0.6501,0.3571,0.055,0.1751,-0.0563,153,88,77,35
B0019EXZY4,0.7357,0.8051,0.5918,0.1031,0.2176,0.0636,151,57,64,26
B0019LY5IC,-0.1137,0.3565,-0.2024,-0.1495,0.3261,-0.0809,141,72,63,18
B0019M5C0Q,-0.252,-0.3004,0.4818,-0.0613,-0.0654,0.3954,288,138,102,79
B001AI7766,0.8721,0.9185,0.951,0.626,-0.035,0.0156,74,42,6,8
B001AOHPXA,0.6845,0.7275,0.7588,0.1451,0.0672,0.1147,206,105,82,69
B001AQR3J4,0.5327,0.7121,0.7308,0.1874,0.1386,0.2459,112,60,33,22
B001AVCFJM,0.647,0.755,0.6798,0.1299,0.106,0.042,403,219,179,115
B001B48C36,0.7295,0.7356,0.7963,0.1875,0.0739,0.1439,234,111,68,80
B001BCO8XQ,0.0114,0.011,0.1171,0.0439,0.0581,0.0872,167,96,66,31
B001BGS16W,0.5172,0.527,0.2645,0.23,0.1078,0.0476,117,45,31,13
B001BYLFDA,0.6992,0.7788,0.6646,0.272,0.057,0.019,263,134,79,16
B001CEE1VC,0.497,0.6066,0.5981,0.0471,0.0975,0.0089,180,96,87,26
B001CQONOA,0.5353,0.6392,0.283,0.3702,0.0644,-0.0492,69,27,9,6
B001CTA1UM,0.0933,0.1264,0.5166,0.119,0.1701,0.1958,140,69,55,5
B001D2WU9I,0.0362,0.1989,0.4267,-0.0593,0.0618,0.2491,155,79,61,29
B001DJ7PR8,0.2061,0.5095,0.6163,-0.0925,0.1934,0.1909,150,86,80,39
B001DTUTU8,0.813,0.8709,0.9302,0.2761,0.0281,0.0824,120,71,35,40
B001DXBUCA,0.3604,0.3655,0.6242,0.0381,0.0033,0.1551,400,208,175,139
B001EAWMGA,0.7545,0.6779,0.815,0.2962,0.0811,0.0822,209,106,80,39
B001ED8QRQ,0.7681,0.8227,0.8625,0.2691,0.0325,0.203,419,150,90,87
B001F76PD8,0.2419,0.3749,0.4267,0.0667,0.1255,0.0918,244,120,94,58
B001FB4VXU,0.8309,0.7968,0.249,0.4319,0.0709,-0.0239,144,53,28,3
B001FB4W0M,0.803,0.9273,0.5044,0.4032,-0.0108,-0.1267,85,56,23,10
B001FB4W0W,0.5578,0.2508,0.8523,0.4857,-0.0556,0.0225,90,34,8,2
B001FB55H6,0.4186,0.3661,0.6419,0.1608,0.0302,0.2026,358,184,123,117
B001FB55I0,0.1901,0.23,0.4897,0.0449,0.0414,0.1856,385,178,155,106
B001FB55JO,0.7181,0.8153,0.6895,0.2003,0.1666,0.0491,282,140,118,38
B001FB55KI,0.6021,0.8095,0.8461,0.015,0.218,-0.0852,146,87,88,10
B001FB5634,-0.0823,0.6333,0.3403,-0.2328,0.3653,-1e-04,185,101,85,41
B001FBV55W,0.3936,0.3677,0.5687,0.0876,0.0024,0.1252,350,169,146,97
B001G0N22G,0.0909,0.4798,0.279,-0.167,0.2098,-0.0246,157,89,85,16
B001GCUNWQ,0.7697,0.5548,0.8417,0.4808,-0.0516,0.2706,189,72,22,35
B001GCUNYO,0.6237,0.749,0.6302,0.0988,0.1835,0.0044,435,214,199,57
B001GCUNZI,0.0653,0.0819,0.515,-0.0046,0.0592,0.2344,242,134,78,53
B001GCUO0W,0.2967,0.5492,0.6722,-0.0548,0.1152,0.1495,199,106,104,93
B001GCUO16,0.3406,0.5045,0.613,0.068,0.1793,0.0582,418,166,121,58
B001GCUO5M,0.3393,0.7068,0.6835,-0.0176,0.1534,0.1278,312,168,123,75
B001GCUO7K,0.6705,0.54,0.8255,0.3108,-0.0798,0.1981,178,91,38,43
B001GKJ2DY,0.5585,0.5131,0.6743,0.151,0.0467,0.0563,247,130,118,58
B001GMAVGE,0.5103,0.6282,0.6496,0.0503,0.1036,0.013,173,90,81,24
B001GUYAZY,0.8007,0.8593,0.6768,0.1496,0.1404,-0.0146,146,77,72,31
B001H5X7JS,0.4266,0.5451,0.7155,0.0522,0.161,-0.0406,220,114,118,19
B001HC7XCS,0.852,0.8479,0.8227,0.436,-0.0183,0.2493,191,63,18,46
B001HN68ZU,0.6881,-0.0023,-0.1741,0.5518,-0.2598,-0.0259,150,71,34,11
B001HN6918,0.8211,0.7696,0.7835,0.3727,0.0474,0.0864,226,80,42,38
B001HN6922,0.2578,0.044,0.6572,0.1147,-0.0714,0.445,216,80,33,41
B001HN6940,0.3921,0.5185,0.7219,0.0502,0.0726,0.2528,367,155,109,119
B001HN697M,0.6076,0.6462,0.5434,0.2013,0.0081,0.054,133,62,35,31
B001HN69B8,0.2426,0.64,0.7331,-0.0954,0.1434,0.2652,108,51,46,41
B001HN69CC,0.2969,0.4773,0.6503,0.0938,0.173,0.0443,147,78,50,21
B001HVZOA2,0.4016,0.649,0.5927,-0.0877,0.1556,0.0353,166,97,104,33
B001ILHY2C,0.4526,0.5954,0.779,0.0719,0.1125,0.1428,144,60,54,39
B001J4E19C,0.5994,0.628,0.5579,0.1274,0.0074,-0.0191,85,52,41,24
B001KVZ6ES,0.6335,0.6429,0.465,0.1877,0.1519,-0.0349,425,202,180,18
B001KVZ6HK,0.8287,0.8889,0.8178,0.2742,0.207,0.2342,371,64,49,32
B001KZIRKY,0.6031,0.6463,0.7678,0.0723,0.0995,0.1117,250,132,132,52
B001L2ZSKS,0.2559,0.1846,0.3643,0.1519,0.0464,0.1075,153,76,61,31
B001L57ZZG,0.3679,0.5951,0.7873,-0.015,0.0981,0.2329,222,118,103,79
B001LK8TEM,0.7215,0.5668,0.6787,0.1916,-0.0177,0.0787,95,49,32,36
B001LM6VTU,0.4757,0.6337,0.6325,0.0355,0.1517,0.0135,183,104,104,44
B001LPWGBY,0.655,0.6359,0.8902,0.1565,0.0441,0.0887,91,62,49,16
B001MDI9I4,0.7312,0.8294,0.2982,0.3014,0.1076,-0.2073,116,67,40,15
B001MVYUQG,0.8326,0.9352,0.851,0.4139,0.066,-0.0307,113,35,18,4
B001MYIXAW,0.7374,0.6891,0.6708,0.2812,0.0517,-0.0006,170,100,79,51
B001N26GFM,0.4522,0.6598,0.4421,0.2495,0.2949,-0.0104,273,111,62,26
B001N2MWGO,0.4431,0.6953,0.5386,0.0134,0.159,-0.036,183,88,72,19
B001NFNFIK,0.4698,0.5877,0.5007,0.0514,0.0738,0.0222,104,64,52,24
B001NPD9JA,0.4247,0.4802,0.7397,0.2113,0.1379,0.0931,109,46,27,14
B001NPD9RM,0.3889,0.2562,0.2929,0.1882,0.0134,0.1178,155,56,47,14
B001O4C6NA,0.8275,0.6821,0.5915,0.4466,-0.0414,0.0398,51,36,19,11
B001OQCV2E,0.0582,0.105,0.6931,-0.0653,-0.0228,0.3734,396,183,142,141
B001OQCVH4,0.47,0.5882,0.6242,0.0343,0.0353,0.1132,117,62,42,55
B001OQCVI8,0.2077,0.3895,0.5855,-0.0258,0.1568,0.1652,124,57,45,32
B001P5I5ME,0.8958,0.8716,0.9403,0.5736,0.0436,0.1486,140,84,35,13
B001P9KR94,0.5961,0.6736,0.6586,0.1682,0.0894,0.0464,220,135,99,62
B001PMR2KS,0.4599,0.6779,0.4871,0.2343,0.2782,-0.043,254,104,59,24
B001PO5N6G,0.4093,0.5456,0.5893,0.1071,0.1561,0.0667,227,122,103,51
B001PPGAIK,0.3042,0.2889,0.5928,0.1128,0.034,0.2231,188,99,75,65
B001PR0Y4O,0.5865,0.591,0.7097,0.2277,0.0545,0.11,253,93,53,30
B001QOGYAO,0.0867,0.2959,0.3113,-0.0505,0.0911,0.0349,154,86,78,62
B001QOGYBI,0.8236,0.7711,0.804,0.1425,0.0246,0.0615,141,70,59,60
B001REZM74,0.3963,0.4215,0.3379,0.2132,0.0228,-0.0914,136,86,37,17
B001RTSPVY,0.7215,0.7965,0.6541,0.3518,0.2261,0.0174,143,61,38,16
B001S3GDT0,0.6675,0.7229,0.7164,0.2094,-0.0352,0.4679,241,48,20,54
B001SO6KNS,0.872,0.9477,0.8679,0.2185,0.0809,-0.0043,94,49,37,29
B001UHOWX8,0.8381,0.8321,0.764,0.3067,0.1112,0.2149,246,98,64,55
B001UJE98Y,0.6015,0.6359,0.5287,0.2047,0.0081,0.0559,128,61,34,30
B001UV4XEM,0.5956,0.6005,0.511,0.3015,0.0837,-0.0622,243,119,67,12
B001UV4XFQ,0.4508,-0.0023,0.4409,0.3587,-0.1046,0.243,257,98,51,35
B001UV4XI8,0.5204,0.5536,0.4672,0.3104,0.1057,0.0739,410,162,79,65
B001UV4XIS,0.7385,0.6819,0.633,0.406,0.023,0.0611,402,174,82,61
B001UV4XS8,0.4607,0.5629,0.3215,0.0816,0.1931,0.0164,169,75,77,15
B001UV4XUQ,0.5131,0.6597,0.6687,0.0524,0.0892,0.0678,133,92,79,21
B001UV4XY2,0.7751,0.6803,0.7818,0.4172,-0.0778,0.1631,159,73,22,33
B001WAKOW6,0.4529,0.3971,0.5311,0.2359,0.1061,0.1093,109,57,41,8
B001WAKOX0,0.5582,0.525,0.5995,0.3051,0.0187,0.2834,99,44,22,6
B001XRLWPQ,0.9279,0.9429,0.7814,0.3017,0.112,-0.1111,104,58,43,9
B0021L8UG2,0.1569,0.3735,0.26,-0.0515,0.1362,0.0047,105,49,47,25
B0021L8UPS,0.5031,0.7324,0.473,0.085,0.1535,0.0383,169,103,75,26
B0021L8UXK,0.5615,0.725,0.7413,0.0835,0.1399,0.0491,176,88,75,28
B0021L8V0W,0.546,0.6209,0.5868,0.1411,0.1405,0.0098,360,160,143,70
B0021L8V1Q,0.4436,0.5335,0.72,0.0938,0.0979,0.1949,425,162,135,66
B0021L8V34,0.0449,0.1901,0.372,0.0067,0.1331,0.2415,171,88,57,35
B0021L8V3Y,0.569,0.4926,0.359,0.2954,0.0365,0.0994,127,66,40,7
B0024396EW,0.7355,0.8066,0.5763,0.2323,0.2341,-0.2263,141,61,52,10
B00243HD2Y,0.5621,0.5243,0.6414,0.2669,0.0421,0.2498,221,98,67,39
B0026OE2O8,0.6728,0.3706,0.368,0.5236,-0.1611,0.2214,111,31,9,7
B00275EGX8,0.3422,0.4946,0.3816,0.0701,0.1375,0.0062,296,146,117,53
B00275EHJG,0.7684,0.6662,0.7899,0.531,0.089,0.1035,166,65,16,16
B0027BOL4G,0.0539,0.0793,0.4627,-0.02,0.0746,0.1209,92,32,10,10
B0029O0ANW,0.278,0.5905,0.5438,0.0874,0.1172,0.1374,97,45,17,4
B002AL2TYC,0.7473,0.8058,0.7952,0.4807,0.1785,0.4975,94,40,17,3
B002AMUDJY,0.4456,0.593,0.6298,0.1857,0.1465,-0.0173,76,35,24,7
B002AT4KA0,0.6102,0.5831,0.8962,0.3583,0.1663,0.1651,147,40,25,14
B002BWP2IK,0.6914,0.6551,0.4544,0.4143,0.0639,0.0913,196,99,46,16
B002BYYA9A,0.4578,0.67,0.7099,0.0545,0.0713,0.1719,349,202,121,144
B002CYIR34,0.6957,0.6616,0.8347,0.2801,0.0066,0.1317,191,96,44,52
B002EEOE34,0.4035,0.3479,0.3792,0.1752,0.047,0.082,185,118,75,56
B002HEXVUI,0.3025,0.1913,0.7988,-0.0271,-0.0634,0.4301,404,154,75,160
B002IDVUJM,0.3938,0.6083,0.6967,0.1414,0.2741,0.2085,96,29,23,13
B002JCSWVG,0.7016,0.6457,0.4832,0.2491,0.04,-0.0236,145,87,65,17
B002KISB56,0.8043,0.8017,0.8081,0.2234,0.1681,0.1378,123,69,63,33
B002LFPBOM,0.3556,0.1733,0.3487,0.1221,-0.0903,0.0442,87,45,30,28
B002MZZMRM,0.3707,0.5545,0.5165,0.0333,0.165,0.044,425,228,199,75
B002N7HXJ4,0.0853,0.2713,0.2093,0.0161,0.1136,-0.0102,115,48,26,11
B002QEHPQA,0.1362,0.3475,0.2762,-0.0808,0.1068,0.1932,163,86,80,38
B002QW7AJY,0.4786,0.4747,0.5884,0.1363,-0.0389,0.1481,142,87,58,43
B002R0EIVI,0.6661,0.4597,0.6348,0.276,-0.0353,0.1775,113,44,21,37
B002RD55NK,0.3038,0.4749,0.7926,0.0478,0.0867,0.4358,136,62,25,49
B002RSDW80,0.6545,0.7154,0.6671,0.0984,0.1067,-0.0152,214,127,116,35
B002SAJ6EQ,0.8878,0.95,0.9444,0.495,0.1035,-0.0011,83,47,24,6
B002SJIO5O,0.3767,0.3385,0.5793,0.1284,-0.0016,0.1799,276,161,118,91
B002UNMW7O,0.5289,0.2789,0.5823,0.2995,0.0119,0.0686,108,37,25,11
B002UZCJ8Y,0.4761,0.4876,0.5503,0.2337,0.123,0.0943,184,87,61,27
B002VECMB8,0.4393,0.6574,0.6613,0.0325,0.1763,0.0336,234,137,116,20
B002VKE1K2,0.0885,0.1339,-0.0238,0.0111,0.0778,-0.1047,203,105,66,48
B002VL5BWS,0.4091,0.5338,0.2696,0.1296,0.103,0.0189,132,82,61,33
B002VWOMZ4,0.9032,0.9517,0.9214,0.507,0.1607,0.0505,162,98,43,12
B002XTBEDI,0.617,0.7221,0.6817,0.3949,0.3172,0.0029,73,31,17,7
B002Y5UCOS,0.486,0.5218,0.445,0.2145,0.1264,0.1843,139,67,46,7
B002ZG9724,-0.1396,-0.0572,0.2819,-0.1248,-0.0596,0.253,114,67,54,26
B002ZG975Q,0.4821,0.3034,0.219,0.277,-0.0138,0.1257,181,82,46,20
B002ZG9774,0.6031,0.6178,0.7002,0.1438,0.0744,0.0788,204,88,77,45
B002ZG9788,0.1158,0.1356,0.4633,0.0078,-0.0114,0.243,290,134,115,108
B002ZG97EC,0.9017,0.8786,0.8869,0.6748,-0.0413,0.2907,179,45,9,8
B002ZG97RY,-0.0234,0.416,-0.0368,-0.0892,0.2837,-0.0804,146,67,60,24
B002ZG97XI,0.2581,0.2148,0.3144,0.1053,-0.0534,0.1571,147,83,50,16
B002ZG97Z6,0.8619,0.9132,0.884,0.4107,0.0537,0.1187,205,100,33,53
B002ZG9846,0.6168,0.6274,0.5346,0.1857,0.0819,0.0359,252,129,97,51
B002ZG986E,0.5841,0.6757,0.6015,0.1228,0.1955,0.0046,280,117,112,37
B002ZG988W,0.7765,0.628,0.8973,0.3325,-0.0057,0.1289,180,100,54,44
B002ZG98L4,0.2328,0.3041,0.5999,-0.1117,-0.0833,0.2215,131,66,51,69
B002ZG98LO,0.5362,0.5391,0.6721,0.1813,0.0793,0.1343,227,114,80,47
B002ZG9904,0.6274,0.5278,0.6874,0.4359,-0.0291,0.2316,137,58,19,19
B002ZG996I,0.2626,0.0649,-0.254,0.2832,0.0962,0.1733,98,35,23,8
B002ZG99HC,0.1772,0.3073,0.4054,0.0302,0.1489,0.0822,166,73,72,11
B002ZG99MC,0.4769,0.1393,0.192,0.3393,0.0162,0.1725,82,27,22,7
B0030GCZM2,0.4812,0.6012,0.4359,0.1819,0.2131,-0.0149,236,116,85,16
B0031RAOVY,0.8136,0.8639,0.878,0.4902,0.0261,0.0883,216,125,47,19
B0032BWL10,0.4923,0.7247,0.2879,0.2275,0.323,0.0116,328,142,95,9
B0032LV4NG,0.8399,0.6928,0.9226,0.6066,-0.0781,0.3479,57,28,6,5
B0033AGJ5Y,-0.1482,0.1481,0.4959,-0.1304,0.1256,0.1846,142,80,50,28
B0033AGJ68,0.3811,0.2881,0.4545,0.1837,-0.0294,0.2816,190,80,63,57
B0034G4P7Q,0.364,0.5152,0.4397,0.0074,0.0836,0.0438,194,120,100,31
B0034JKZ8G,0.6122,0.6019,0.8065,0.2374,0.0085,0.1511,188,82,26,48
B00364K7AU,0.8751,0.9067,0.7507,0.4104,0.1376,0.1528,291,134,82,10
B0036EH3X4,0.0939,0.5459,0.8259,-0.0878,0.0148,0.404,101,48,15,6
B00388PK7O,0.6205,0.8879,0.6858,0.4517,0.282,0.4577,78,7,6,5
B0038JE376,0.5293,0.6638,0.7228,0.1187,0.1715,-0.0234,194,98,86,11
B0038M2AWI,0.5528,-0.8302,-0.4094,0.591,-0.0059,-0.0816,82,43,2,5
B0038N9X3Q,0.5965,0.4273,0.7557,0.3141,0.0131,0.2374,210,101,62,43
B00395ATT0,0.8654,0.8714,0.9222,0.4252,0.0388,-0.0137,143,103,51,17
B003A8FET6,0.4397,0.5931,0.4884,0.0986,0.1946,0.033,359,168,158,71
B003AIL24C,0.5216,0.3584,0.5804,0.3244,0.0119,0.1567,260,121,61,44
B003BEDAVS,0.3071,0.7522,0.3766,-0.0242,0.3548,0.1638,123,69,60,8
B003CI2G6S,0.3233,0.4019,0.6089,0.0209,0.0449,0.1255,127,60,47,33
B003CPPY74,0.5914,0.4364,0.6926,0.1522,-0.041,0.0631,133,69,56,40
B003ES5JDS,0.8294,0.8414,0.7302,0.1738,0.0103,0.0295,89,52,39,38
B003EYVXTQ,0.5781,0.7895,0.3404,0.0861,0.2957,-0.0637,136,57,60,16
B003GAMOIW,0.5048,0.7033,0.5059,0.0603,0.1308,-0.0451,248,140,113,32
B003IHUI0O,0.5394,0.5192,0.6549,0.1222,0.0278,0.1227,272,132,109,81
B003JLL2RW,0.7143,0.6158,-0.1965,0.4514,0.0222,-0.2268,81,44,20,7
B003L1ZWG2,0.3928,0.5849,0.394,0.0643,0.1612,-0.034,120,67,58,22
B003L20IF6,-0.0614,0.2675,-0.0292,-0.0872,0.093,-0.0048,117,60,45,24
B003L20IG0,0.5049,0.7454,0.5763,0.0788,0.2328,-0.0873,176,77,65,18
B003L77FYS,0.8202,0.8948,-0.3643,0.455,0.098,-0.7863,95,48,22,1
B003L77G2Y,0.648,0.739,0.7125,0.4044,0.2364,0.2602,155,73,32,8
B003L77G6A,0.7165,0.6174,-0.0783,0.5357,0.0561,-0.0095,125,45,13,2
B003NFM3JK,0.6476,0.6252,0.7606,0.1104,-0.0267,0.2397,222,93,66,91
B003NKU9AK,0.8293,0.3889,-0.2955,0.6562,-0.1019,-0.2776,82,41,13,4
B003Q6D2B4,0.7514,0.8537,0.7125,0.2084,0.2952,0.0054,413,177,177,36
B003R4ZMQI,0.7518,0.7623,0.6436,0.4392,0.1314,0.1338,152,63,27,8
B003RRXU3C,0.7625,0.8317,0.504,0.3935,0.1724,-0.141,119,62,36,14
B003TO541O,0.8418,0.851,0.667,0.4108,0.2044,-0.025,137,66,44,10
B003U0AHBO,0.4013,0.5032,0.6143,0.1013,0.1262,0.0831,299,160,128,61
B003UESJF6,0.7299,0.737,0.8584,0.3141,0.0354,0.2354,216,97,48,42
B003UESJHE,0.8459,0.934,0.9055,0.0812,0.1473,0.0038,380,230,226,68
B003UESJHY,0.6079,0.667,0.5122,0.0589,0.1911,-0.0334,162,88,101,25
B003UESJME,0.6718,0.7412,0.787,0.0229,0.0805,0.0037,308,169,176,68
B003UMW69I,0.6902,0.7341,0.7197,0.1609,0.0853,-0.0572,346,176,146,34
B003VS0CXI,0.8452,0.8041,0.7663,0.5021,0.0124,0.2313,162,67,27,34
B003VWDK06,0.5221,0.6717,0.5993,0.0931,0.3008,-0.0815,192,33,40,13
B003Y5H54W,0.0574,0.0821,0.6505,0.0046,-0.0351,0.366,213,106,71,59
B003Y5H57E,0.6482,0.6875,0.569,0.2116,0.0999,-0.0668,225,129,99,9
B003Y5H5BA,0.656,0.7433,0.4647,0.2061,0.1628,-0.1098,274,102,82,12
B003Y5H5FG,0.2833,0.4295,0.3195,-0.0015,0.1214,0.0227,152,92,83,42
B003Y5H5GU,-0.1578,-0.2669,0.5687,-0.1371,-0.1427,0.3653,164,114,73,75
B003Y5H5HO,0.6001,0.7438,0.4911,0.1409,0.2031,0.0015,296,144,128,55
B003YKYX7O,-0.0842,-0.0254,0.1683,-0.0434,0.012,0.0768,145,101,65,22
B0041KKYDI,0.6718,0.7678,0.6616,0.1501,0.118,-0.0032,135,78,69,28
B0041KKYEM,0.1289,0.5034,0.4809,-0.1219,0.2087,0.0346,269,139,145,64
B0041KKYH4,-0.1124,0.0003,-0.1418,-0.027,0.102,0.204,159,77,65,14
B0042AGNBE,0.5962,0.7068,0.8668,0.2608,0.179,0.0639,130,66,42,7
B00440FO6M,0.7122,0.7365,0.5125,0.3169,0.1293,-0.0524,95,38,25,19
B00466HN86,0.8957,0.9068,0.8334,0.7104,-0.0196,-0.0579,101,25,5,3
B0046GDYLQ,0.7111,0.5033,0.9328,0.2351,-0.1415,0.404,151,73,25,66
B0046H0HZ6,0.4751,0.4977,0.4815,0.2225,0.0912,-0.0105,135,75,56,23
